NORAD_CAT_ID,RCS
5032,0.1328
5033,0.1449
5034,0.0813
5036,0.0184
5037,0.0937
5042,0.0313
5052,0.399
5055,0.6485
5057,0.002
5058,0.0057
5060,0.0545
5061,0.052
5062,0.0529
5063,0.017
5064,0.0695
5065,0.029
5066,0.0124
5067,0.032
5070,0.0496
5071,0.0499
5072,0.0133
5074,0.1043
5075,0.0379
5076,0.037
5077,0.06
5079,0.0146
5080,0.0081
5081,0.0283
5082,0.0559
5083,0.0014
5084,0.0293
5085,0.0059
5088,0.1115
5090,0.0027
5091,0.1248
5092,0.1178
5093,0.0288
5094,0.0272
5095,0.1201
5096,0.024
5097,0.089
5098,0.0563
5099,0.0762
5100,0.0136
5101,0.05
5102,0.1069
5103,0.03
5106,0.6512
5126,0.872
5128,2.308
5129,0.0292
5130,0.0477
5131,0.064
5132,0.0398
5133,0.056
5135,1.1355
5136,0.0086
5137,0.0357
5140,0.0419
5142,10.0385
5143,9.1988
5144,0.043
5145,0.0402
5146,0.0127
5147,0.0178
5148,0.0943
5149,0.0451
5150,0.0267
5151,0.0189
5152,0.15
5153,0.0133
5154,0.0424
5155,0.06
5156,0.0199
5157,0.0641
5158,0.027
5165,0.046
5182,0.077
5183,0.0372
5184,0.0178
5185,0.0208
5186,0.0116
5187,0.0557
5188,0.0275
5189,0.0161
5190,0.0419
5191,0.0655
5192,0.0595
5193,0.0242
5194,0.0659
5195,0.0076
5196,0.0691
5197,0.0128
5198,0.0423
5200,0.0724
5202,0.0195
5203,0.0288
5210,0.7283
5211,0.7035
5212,0.7068
5213,0.6773
5214,0.6979
5215,0.6887
5216,0.6837
5217,0.6845
5219,0.0524
5220,0.024
5222,0.0186
5223,0.0372
5224,0.0199
5225,0.0067
5226,0.0464
5240,0.0357
5241,0.0229
5242,0.0346
5243,0.1096
5244,0.0744
5253,4.3047
5254,11.447
5264,0.0315
5265,0.0679
5266,0.046
5269,0.0664
5272,0.0436
5273,0.0528
5274,0.0368
5275,0.0192
5276,0.0153
5277,0.0133
5278,0.13
5279,0.0239
5280,0.0149
5281,3.8489
5282,10.5059
5285,6.0377
5295,0.0411
5296,0.06
5300,0.0161
5301,0.016
5316,0.6447
5317,1.0739
5322,0.0116
5323,0.0502
5324,0.04
5325,0.07
5327,10.5161
5328,11.3388
5329,41.259
5336,0.0848
5337,0.0069
5338,0.0202
5339,0.0041
5345,0.07
5347,0.0116
5348,0.0434
5349,0.0173
5350,0.026
5357,0.012
5358,0.0143
5359,0.0174
5360,0.0366
5361,0.0095
5362,0.0092
5363,0.0083
5367,22.8264
5368,5.879
5372,0.0055
5375,0.0132
5376,0.18
5377,0.07
5384,0.3024
5386,0.014
5387,0.0812
5388,0.0225
5389,0.0151
5390,0.0104
5391,0.0028
5392,0.022
5393,0.1018
5398,0.9548
5399,0.1055
5400,0.0994
5401,4.4914
5405,0.1104
5406,3.1724
5407,12.9893
5410,0.1893
5411,0.013
5413,0.0268
5414,0.0136
5415,0.108
5416,0.0148
5417,0.0235
5418,0.0061
5419,0.004
5420,0.0066
5421,0.0221
5422,0.0086
5424,0.0515
5426,0.039
5429,0.0047
5430,0.0086
5432,0.0554
5433,0.0166
5434,0.0547
5438,0.704
5440,0.0347
5443,0.0139
5444,0.0577
5445,0.035
5446,0.0109
5447,0.051
5454,0.0155
5456,0.0122
5457,0.0333
5459,0.005
5460,0.05
5461,6.2473
5462,12.2546
5466,3.0305
5467,18.5677
5471,0.0023
5485,0.812
5492,0.3029
5498,0.8094
5501,0.0967
5502,0.0121
5504,0.0321
5505,0.0431
5506,0.0358
5507,0.0137
5508,0.0308
5510,0.034
5514,0.0564
5515,0.0983
5516,0.0141
5517,0.0083
5519,0.0158
5520,0.0079
5521,0.0107
5523,0.0444
5524,0.0022
5525,0.0152
5526,0.0925
5527,0.018
5528,0.0238
5529,0.0142
5530,0.02
5531,0.0141
5532,0.0201
5533,0.06
5534,0.0231
5540,0.0218
5547,0.6768
5548,0.701
5549,0.7226
5550,0.739
5551,0.7049
5552,0.7003
5553,0.6891
5554,0.723
5568,0.018
5569,0.0109
5571,0.0037
5574,0.034
5576,0.0536
5580,0.9213
5581,0.7457
5582,0.0252
5587,2.6104
5588,2.0453
5589,2.6428
5591,0.0133
5592,0.0042
5594,0.0208
5595,0.0093
5597,0.0154
5598,2.5027
5599,0.008
5600,0.035
5601,0.0047
5622,0.0227
5628,3.7797
5629,33.8126
5631,0.0354
5632,0.1179
5633,0.0107
5634,0.0077
5635,0.018
5636,0.0061
5637,0.0015
5638,0.0344
5643,4.6922
5644,16.4691
5675,3.4063
5676,0.704
5690,0.0074
5691,0.0062
5692,0.0141
5693,0.0409
5694,0.0157
5695,0.0032
5696,0.0098
5697,0.0325
5698,0.0151
5699,0.0359
5700,0.0225
5701,0.0522
5702,0.1965
5709,2.3549
5711,0.0046
5712,57.7689
5713,4.1654
5714,0.0274
5715,0.0104
5716,0.0081
5717,0.0088
5720,0.0164
5724,0.2252
5734,0.0062
5736,0.0624
5743,0.0039
5744,0.0006
5745,0.0146
5746,0.0155
5748,0.0116
5751,0.004
5753,0.002
5754,0.005
5755,0.0316
5757,0.0093
5758,0.0165
5759,0.0247
5760,0.1195
5761,0.2164
5762,0.0147
5763,0.0227
5772,2.083
5775,2.1227
5778,0.0142
5784,0.0109
5785,0.0162
5786,0.0163
5788,0.0097
5789,0.1163
5790,0.0128
5794,0.017
5795,0.019
5807,0.0182
5808,0.0063
5809,0.2198
5810,0.0194
5811,0.0025
5813,0.0072
5815,17.6095
5816,13.2699
5824,0.0143
5826,0.0099
5827,0.0652
5828,0.0067
5829,0.0017
5830,0.0147
5842,0.0162
5843,0.1423
5852,22.3059
5853,10.355
5857,0.0038
5858,0.0147
5859,0.0038
5868,0.0024
5869,0.0018
5870,0.0048
5871,0.009
5872,0.0201
5873,0.02
5874,0.004
5875,0.0162
5876,0.0734
5879,6.3134
5880,9.46
5889,0.0069
5894,4.4792
5895,19.6865
5897,0.021
5898,0.0075
5899,0.0014
5919,12.5954
5922,0.0201
5923,8.7483
5955,0.0584
5956,0.0052
5957,0.0073
5958,0.0129
5959,0.0058
5962,0.0026
5964,0.0031
5965,0.03
5967,0.0846
5971,0.0244
5973,2.09
5975,1.8237
5976,20.0
5977,1.9813
5978,1.2542
5981,0.1161
5984,0.0273
5986,0.1414
5987,0.3007
5988,1.2595
5990,0.12
5991,0.2355
5992,0.0542
5994,25.9585
5995,0.1223
5998,0.1107
5999,0.1829
6004,0.0025
6014,0.008
6031,17.6689
6034,9.326
6043,0.0051
6044,0.0026
6045,0.0012
6052,1.0
6058,14.663
6063,0.0163
6065,0.0163
6073,0.7082
6085,0.021
6096,3.1165
6097,5.0503
6098,12.305
6117,0.6527
6118,0.6887
6119,0.6792
6120,0.6875
6121,0.6689
6122,0.6971
6123,0.6464
6124,0.6548
6138,0.0306
6139,0.0033
6140,0.041
6142,11.2227
6145,0.0897
6146,0.1092
6152,1.1028
6156,0.65
6157,0.0097
6159,0.0176
6160,0.0154
6161,0.1361
6162,0.049
6167,0.0675
6173,0.6882
6176,0.0166
6177,0.009
6178,0.0032
6180,0.7368
6182,0.0213
6184,0.0184
6185,0.013
6190,0.0073
6192,12.5618
6208,31.0614
6210,0.4364
6212,1.6845
6213,0.0105
6214,0.0162
6216,0.0729
6221,1.7973
6224,0.0623
6231,2.0
6236,0.2645
6250,0.0351
6251,0.0096
6252,0.0187
6253,0.006
6262,0.68
6264,0.6649
6265,0.6947
6266,0.7233
6267,0.6935
6268,0.682
6269,0.745
6270,0.709
6272,5.21
6273,17.8418
6277,0.354
6278,3.1376
6283,0.061
6284,0.0198
6289,0.0142
6290,0.0045
6299,0.0563
6302,6.2916
6303,10.2987
6328,14.3916
6329,18.1178
6330,0.1141
6332,1.3282
6343,5.1984
6344,12.0237
6351,19.7839
6356,21.9094
6368,13.595
6372,0.0511
6373,4.1284
6374,9.9547
6389,14.65
6391,0.0095
6396,0.0171
6418,11.4915
6437,3.144
6439,11.46
6627,0.31
6675,0.67
6676,0.6994
6677,0.684
6678,0.6809
6679,0.6983
6680,0.6718
6681,0.6768
6682,0.7201
6697,0.0085
6700,0.1357
6711,0.1
6718,0.0166
6722,10.8221
6741,7.2151
6747,0.0105
6748,0.0155
6750,0.0711
6751,0.02
6752,0.0083
6764,0.018
6765,0.0136
6766,0.0147
6767,0.0176
6779,14.8461
6783,0.0021
6789,0.44
6796,1.5964
6797,13.6123
6800,0.25
6802,5.2676
6803,12.82
6804,0.3519
6805,11.3383
6815,7.9813
6822,0.2954
6823,0.0663
6824,0.0673
6827,0.0139
6842,0.0195
6843,0.0148
6844,0.0163
6845,0.6887
6846,0.6611
6847,0.6882
6848,0.6883
6849,0.682
6850,0.6614
6851,0.678
6852,0.6608
6877,28.3783
6895,9.2265
6898,9.02
6907,18.5464
6908,16.7146
6910,0.6063
6911,5.5982
6912,27.1888
6916,12.325
6931,4.0592
6932,18.3018
6938,0.3128
6939,4.216
6940,3.775
6950,5.994
6951,28.9938
6958,17.9648
6967,0.0146
6969,0.31
6973,5.3213
6974,5.6621
6976,1.8786
6977,6.488
6985,0.659
6986,0.6493
6987,0.6744
6988,0.684
6989,0.669
6990,0.6652
6991,0.65
6992,0.6615
7000,20.292
7004,5.1364
7012,0.3332
7013,0.88
7014,0.1084
7015,0.3599
7016,0.2343
7017,0.0261
7018,0.9272
7019,0.6322
7020,0.2345
7021,0.1687
7022,0.1657
7023,0.0652
7024,0.111
7025,0.252
7026,0.0706
7027,0.1009
7029,0.3023
7030,0.0576
7031,0.1054
7033,0.1516
7034,0.0737
7035,0.1432
7036,0.1079
7037,0.1499
7038,0.1027
7039,0.1092
7040,0.0657
7041,0.1625
7042,0.1028
7043,0.0599
7044,0.2078
7045,0.1072
7046,0.0665
7047,0.094
7048,0.2172
7049,0.1272
7050,0.0957
7051,0.1425
7052,0.0842
7053,0.0959
7054,0.259
7055,0.1706
7056,0.0653
7057,0.411
7058,0.0597
7059,0.0913
7060,0.1101
7061,0.1268
7062,0.0286
7063,0.104
7064,0.0356
7065,0.0774
7066,0.0913
7067,0.0604
7068,0.0522
7069,0.0201
7070,0.0499
7071,0.2172
7072,0.1222
7073,0.1394
7074,0.0661
7075,0.1333
7076,0.1246
7077,0.0326
7078,0.1174
7079,0.3385
7080,0.1208
7081,0.0516
7082,0.1023
7083,0.0184
7084,0.0908
7085,0.0735
7086,0.0096
7087,0.057
7088,0.0301
7089,0.0448
7090,0.0488
7091,0.1741
7092,0.0373
7093,0.1134
7109,5.47
7110,16.644
7111,0.1706
7122,0.9094
7123,2.1272
7124,0.0822
7125,0.1112
7126,0.0743
7127,0.0592
7128,0.0688
7129,0.044
7130,0.007
7131,0.0973
7132,0.1087
7133,0.0169
7134,0.102
7135,0.0561
7136,0.0193
7137,0.097
7138,0.9105
7139,0.0836
7140,0.0481
7141,0.0586
7142,0.1804
7143,0.0604
7144,0.0469
7145,0.2698
7146,0.1284
7147,0.3863
7148,0.0727
7149,0.0361
7150,0.1084
7151,0.0158
7152,0.065
7153,0.271
7155,0.0128
7156,0.1045
7158,0.0705
7159,0.0337
7160,0.0715
7161,0.0171
7162,0.0694
7163,0.1089
7164,0.084
7165,0.1051
7166,0.0428
7167,0.0195
7168,0.0152
7169,0.0671
7170,0.0772
7173,0.0508
7174,0.0196
7175,0.038
7176,0.0098
7177,0.0606
7178,11.0854
7179,0.0493
7180,0.0922
7181,0.0598
7182,0.0729
7183,0.0983
7184,0.0614
7185,0.0682
7186,0.0785
7190,0.024
7191,0.0207
7192,0.0412
7193,0.0583
7194,0.0908
7195,0.0192
7196,0.078
7197,0.0706
7198,0.0175
7200,0.0846
7201,0.022
7202,0.0398
7203,0.0089
7204,0.1013
7208,0.1128
7213,0.6219
7214,0.0671
7215,0.187
7228,0.7621
7229,2.7169
7247,1.7553
7250,3.1622
7257,0.0051
7258,0.0906
7259,0.0058
7260,23.21
7264,7.8019
7265,0.687
7266,0.729
7267,0.6629
7268,0.679
7269,0.6646
7270,0.6964
7271,0.6763
7272,0.6945
7276,14.5537
7298,3.1499
7299,5.0763
7302,13.99
7306,6.1261
7307,17.0919
7318,6.3095
7324,1.7881
7326,2.1606
7338,4.7015
7339,4.9093
7340,13.9194
7341,0.006
7352,15.922
7354,11.4623
7369,3.5547
7370,4.54
7371,0.2
7372,8.1239
7373,7.696
7376,13.6659
7382,7.3134
7392,1.9952
7399,0.432
7400,0.504
7417,16.8546
7418,8.9823
7427,0.8581
7435,0.6712
7436,0.6717
7437,0.6876
7438,0.6839
7439,0.6643
7440,0.665
7441,0.64
7442,0.6669
7466,3.5455
7467,16.9535
7468,2.813
7469,3.44
7480,30.06
7485,5.32
7487,0.0446
7488,0.0447
7489,0.0186
7498,7.5592
7515,0.0757
7516,0.3176
7517,0.0025
7518,0.1676
7519,0.2232
7530,0.7542
7531,0.4649
7532,0.2454
7540,24.9731
7544,9.4322
7545,15.469
7546,8.555
7547,3.1698
7550,21.8638
7558,0.0276
7559,0.0675
7560,0.006
7576,7.0996
7577,25.0092
7578,1.3162
7579,21.127
7580,0.0822
7582,0.006
7583,25.6606
7586,8.33
7587,18.1767
7625,11.073
7629,7.1145
7636,0.3497
7637,4.7717
7638,9.7933
7641,24.48
7645,0.0032
7647,0.9315
7648,3.6814
7650,17.547
7653,10.856
7654,0.0408
7655,0.038
7659,0.142
7670,0.0086
7671,0.462
7674,2.263
7678,0.7
7679,0.6648
7680,0.6561
7681,0.6792
7682,0.7032
7683,0.6656
7684,0.684
7685,0.6621
7695,0.0429
7710,3.1315
7713,14.2587
7722,0.1431
7723,0.1875
7724,0.0956
7738,30.7344
7741,16.31
7750,0.0341
7752,2.215
7753,16.5036
7757,0.039
7762,0.02
7765,0.0397
7777,0.007
7780,18.1937
7789,0.316
7790,3.6797
7794,1.986
7800,7.327
7802,0.4466
7815,12.5
7820,0.6661
7822,0.6957
7823,0.6888
7824,0.6471
7825,0.6701
7826,0.6792
7827,0.6676
7828,0.682
7832,0.2087
7833,0.1067
7834,0.1
7835,0.238
7836,0.1522
7837,0.541
7838,0.246
7839,0.2585
7840,0.7407
7841,0.9478
7842,0.3685
7843,0.2344
7844,0.042
7845,0.72
7846,0.2582
7847,0.2969
7848,0.2616
7849,0.1196
7850,0.056
7851,0.055
7852,0.0956
7853,0.3076
7854,0.5823
7855,0.1403
7856,0.0275
7857,2.9416
7858,0.1471
7859,0.0615
7860,0.0232
7861,0.1324
7862,0.0175
7863,0.0323
7864,0.078
7865,0.053
7866,0.27
7867,0.2366
7868,0.1593
7869,0.0556
7870,0.1018
7871,0.14
7872,0.0989
7873,0.0082
7874,0.1234
7875,0.4529
7876,0.0488
7882,0.0029
7883,0.1319
7886,0.0193
7887,0.1965
7888,0.36
7889,0.1741
7890,0.098
7891,0.1394
7892,0.055
7893,0.0994
7894,0.0098
7895,0.1366
7896,0.1292
7897,0.0163
7898,0.1333
7899,0.3694
7903,24.9658
7907,0.1252
7908,0.1062
7909,0.1523
7910,27.167
7914,0.0039
7928,0.0559
7929,0.0427
7930,0.105
7931,0.154
7932,0.0619
7933,0.073
7934,0.0607
7935,0.1717
7936,0.0131
7937,0.3504
7938,0.066
7939,0.072
7940,0.0426
7941,0.1315
7942,0.1803
7943,0.1123
7944,0.1275
7945,0.159
7957,0.1558
7958,0.114
7959,0.1475
7960,0.1652
7961,0.0541
7966,0.046
7967,0.1319
7968,27.0826
7969,10.4023
7970,9.0858
7971,16.5616
7973,0.092
7974,0.1178
7975,0.0083
7976,0.1223
7977,0.0233
7978,0.076
7979,0.1892
7980,0.0722
7999,0.0199
8000,0.0351
8001,0.0914
8002,0.0074
8003,0.184
8004,0.0324
8005,0.1598
8009,6.7071
8010,13.05
8015,13.3077
8018,7.0737
8035,2.0373
8036,1.1111
8039,0.028
8043,4.19
8044,18.1052
8047,0.0104
8049,0.0061
8057,0.0859
8058,0.0089
8063,7.4175
8064,50.6281
8065,0.3376
8066,235.8648
8074,28.5068
8075,0.705
8076,9.65
8077,0.8226
8078,32.7368
8079,0.1745
8081,0.184
8082,0.0978
8083,0.1549
8084,0.0668
8085,0.0167
8086,0.0489
8087,0.0877
8088,0.064
8089,0.0804
8090,0.0325
8091,0.0802
8092,0.0259
8093,0.096
8094,0.0462
8095,0.0104
8098,0.0066
8099,0.1444
8102,0.0417
8105,0.0118
8107,0.1521
8110,0.049
8112,0.0886
8113,0.0398
8116,0.019
8118,0.008
8120,0.0128
8121,0.0126
8122,0.0116
8123,0.0262
8124,0.0616
8126,0.0262
8127,20.1
8128,10.453
8132,1.4165
8133,9.4928
8134,1.9268
8137,0.0666
8138,0.4355
8139,0.4176
8140,0.4014
8141,0.0759
8142,0.4084
8143,0.0935
8144,0.0799
8145,0.204
8146,0.2047
8151,0.0609
8152,0.094
8153,0.0369
8154,0.0771
8155,0.0313
8156,0.0536
8157,0.072
8158,0.0591
8159,0.0865
8160,0.0377
8161,0.0397
8162,0.0693
8163,0.0578
8164,0.1147
8165,0.0844
8166,0.0137
8167,0.0291
8168,0.2437
8169,0.0557
8170,0.0237
8171,0.0499
8172,0.2241
8173,0.0256
8174,0.0223
8175,0.0382
8176,0.19
8177,0.2461
8178,0.0248
8179,0.1228
8180,0.1381
8181,0.0604
8182,0.0342
8183,0.1049
8184,0.7366
8185,0.099
8186,0.0681
8187,20.8284
8195,16.4429
8274,12.3246
8285,0.6916
8286,0.673
8287,0.7006
8288,0.6968
8289,0.642
8290,0.6695
8291,0.6821
8292,0.6694
8296,0.018
8297,0.24
8298,0.0643
8299,0.0143
8300,0.0426
8301,0.0356
8302,0.0433
8303,0.0292
8304,0.18
8305,0.137
8306,0.0446
8307,0.1323
8308,0.1081
8309,0.0654
8310,0.487
8312,0.3742
8313,0.0331
8314,0.0477
8315,0.0496
8316,0.0158
8317,0.005
8318,0.067
8319,0.3431
8320,0.0453
8321,0.1313
8330,2.965
8331,15.3363
8332,1.9372
8333,1.7006
8336,0.0527
8337,0.186
8340,0.043
8341,0.0432
8342,0.0323
8346,0.0112
8352,0.622
8357,3.981
8361,3.9465
8364,1.8315
8366,3.1655
8368,7.777
8374,0.02
8375,0.0701
8376,0.0035
8377,0.0039
8378,0.031
8379,0.0631
8380,0.0816
8381,0.1076
8382,0.0528
8383,0.0182
8384,0.0113
8385,0.0115
8386,0.0057
8387,0.1131
8388,0.0093
8389,0.031
8390,0.0289
8391,0.0099
8392,0.0155
8393,0.0349
8394,0.0646
8395,0.0197
8396,0.0839
8397,0.0504
8399,0.0757
8400,0.0142
8401,0.0256
8402,0.0931
8403,0.044
8404,0.0138
8405,0.0676
8406,0.0191
8407,0.0126
8408,0.1052
8409,0.0899
8414,1.5986
8415,0.4986
8418,7.7801
8424,0.6554
8425,15.4225
8432,0.075
8433,0.0243
8435,0.0845
8436,0.1114
8437,0.0128
8438,0.052
8439,0.0784
8440,1.5245
8444,5.875
8445,16.083
8447,0.0059
8448,0.0113
8449,0.0102
8462,7.0593
8468,2.9572
8471,7.1116
8472,17.6741
8474,0.0763
8475,0.0172
8476,1.9651
8479,3.101
8492,15.5949
8495,0.0687
8496,0.0273
8497,0.04
8498,0.0012
8499,0.02
8500,0.0468
8501,0.1141
8502,0.1055
8503,0.1177
8504,0.0418
8505,0.0232
8506,0.0605
8507,0.0151
8508,0.0099
8509,0.0101
8513,2.5118
8521,18.6654
8529,7.284
8530,7.1231
8531,17.09
8532,0.0238
8533,0.0835
8534,0.05
8535,0.02
8536,0.011
8537,0.0888
8538,0.0433
8539,0.0254
8540,0.0352
8541,0.032
8542,0.017
8543,0.054
8544,0.0188
8545,0.1247
8546,0.6729
8547,0.768
8548,13.83
8549,0.012
8550,0.0249
8554,0.1264
8555,0.0511
8556,0.0162
8557,0.0617
8559,0.131
8560,0.0132
8561,0.0735
8562,0.0204
8563,0.0422
8564,0.0326
8565,0.2121
8566,0.0545
8567,0.065
8568,0.0023
8569,0.0042
8570,0.0133
8571,0.0042
8572,0.0357
8573,0.1104
8574,0.0201
8575,0.0028
8576,0.0302
8577,0.0252
8578,0.0128
8579,0.0154
8580,0.0141
8581,0.0074
8585,3.1622
8592,0.0171
8593,0.0703
8594,0.0712
8595,0.0586
8596,0.071
8598,2.0
8599,0.1385
8600,5.53
8601,17.9811
8604,5.2232
8605,11.1035
8606,0.0717
8607,0.6569
8608,0.6656
8609,0.6718
8610,0.6581
8611,0.6658
8612,0.6769
8613,0.6877
8614,0.6723
8620,2.9304
8621,14.991
8627,0.0089
8631,0.026
8632,0.0042
8634,0.029
8637,0.009
8641,0.018
8647,0.3116
8648,8.9016
8649,0.0063
8651,0.066
8656,0.003
8658,2.8563
8659,14.7488
8660,0.088
8675,0.1526
8676,0.0769
8677,0.0792
8678,0.05
8679,0.0086
8680,0.0555
8682,0.0746
8683,0.077
8684,0.0732
8685,0.4261
8687,0.146
8689,15.3272
8690,0.482
8691,0.0198
8692,0.11
8693,0.0114
8697,5.8066
8701,7.6683
8702,3.9426
8712,9.1432
8715,0.1021
8717,0.071
8720,0.0181
8723,0.0166
8736,0.1019
8739,0.1165
8740,0.2404
8741,24.2586
8745,10.4854
8746,1.8059
8747,3.0455
8751,2.1863
8754,18.4558
8755,9.0557
8756,0.0168
8757,0.0153
8762,12.68
8764,0.0125
8765,0.0959
8766,0.1779
8774,2.9282
8776,0.0075
8777,0.003
8778,0.0148
8779,0.0078
8784,0.0618
8785,0.0181
8786,0.0607
8787,0.101
8788,0.0415
8789,0.0362
8790,0.0152
8791,0.0165
8792,8.742
8793,2.772
8794,5.27
8795,9.3816
8808,7.0204
8810,2.321
8812,20.0
8814,17.9555
8820,0.3981
8821,3.7028
8826,0.5805
8827,0.13
8828,0.0397
8829,0.0153
8832,0.9841
8833,21.5992
8838,2.2754
8840,14.8503
8844,15.9009
8851,4.606
8861,0.7154
8865,6.3038
8866,6.7657
8867,0.051
8868,0.046
8882,3.0563
8883,19.2769
8885,0.191
8886,0.2936
8889,0.6719
8890,0.6724
8891,0.6449
8892,0.6556
8893,0.6765
8894,0.6659
8895,0.6788
8896,0.678
8903,15.6072
8904,14.9575
8908,0.0542
8909,0.0426
8910,3.4468
8927,8.7145
8931,16.0646
8932,36.872
8936,0.0742
8937,0.0386
8938,0.0692
8939,0.044
8940,0.0232
8941,0.2134
8942,0.0369
8943,0.0985
8944,0.1093
8945,0.0205
8946,0.0121
8947,0.1482
8948,0.0538
8949,0.0053
8950,0.0862
8951,0.04
8952,0.1193
8953,0.0349
8954,0.056
8955,0.1892
8957,0.0737
8958,0.0981
8959,0.0935
8960,0.046
8961,0.0379
8962,0.0901
8963,0.0495
8964,0.2334
8965,0.1161
8966,0.0641
8967,0.1487
8968,0.0972
8969,0.0297
8970,0.0427
8971,0.1588
8972,0.1281
8973,0.0692
8974,0.176
8975,0.0497
8976,0.0844
8977,0.077
8978,0.147
8979,0.3148
8980,0.3048
8981,0.033
8982,0.0163
8983,0.3197
8984,0.032
8985,0.041
8986,0.0398
8987,0.0457
8988,0.0701
8989,0.0733
8990,0.0648
8991,0.1967
8992,0.0395
8993,0.3186
8994,0.0595
8995,0.0136
8996,0.0433
8997,0.2917
8998,0.5709
8999,0.0293
9000,0.145
9001,0.0033
9002,0.0681
9003,0.0407
9004,0.008
9005,0.026
9009,5.072
9011,0.796
9016,0.4122
9017,2.2672
9026,0.035
9027,0.097
9028,0.0005
9029,0.1099
9030,0.0786
9031,0.0135
9032,1.013
9033,0.0367
9034,0.0713
9035,0.0931
9036,0.024
9037,0.1269
9038,0.1617
9039,0.0262
9040,0.0246
9041,0.1125
9042,0.2587
9047,1.8769
9049,22.5495
9053,7.1554
9054,17.46
9055,6.2492
9056,17.7525
9058,0.0047
9086,0.34
9181,0.31
9208,0.05
9267,0.0614
9268,0.0833
9269,9.7261
9279,0.0047
9282,0.0343
9283,0.0567
9284,0.0962
9285,0.1292
9286,0.088
9287,0.027
9288,0.0231
9289,0.1201
9290,0.0502
9291,0.0167
9292,0.0157
9293,0.018
9294,0.005
9295,0.0747
9296,0.0969
9297,0.146
9298,0.071
9299,0.005
9300,0.005
9301,0.0468
9302,0.1159
9303,0.0082
9304,0.0274
9305,0.0201
9306,0.0334
9307,0.0091
9308,0.0355
9309,0.098
9310,0.045
9311,0.0303
9312,0.0707
9313,0.0167
9314,0.008
9315,0.0555
9316,0.0602
9317,0.05
9318,0.0573
9319,0.0666
9320,0.0034
9321,0.0938
9322,0.005
9323,0.061
9324,0.0314
9325,0.005
9326,0.1658
9327,0.0002
9329,15.5423
9330,1.966
9382,1.9835
9383,8.5477
9387,1.215
9389,23.5116
9390,16.1973
9394,5.3085
9395,28.363
9400,9.024
9401,0.0208
9403,3.2146
9404,1.2235
9407,0.0841
9409,0.0399
9410,0.1066
9411,13.6333
9416,0.1428
9428,0.1814
9429,0.1632
9430,0.1671
9431,0.1898
9432,0.184
9438,0.1444
9452,0.5595
9453,4.442
9455,14.537
9456,0.005
9457,0.005
9458,0.4736
9459,0.5285
9460,2.9564
9461,2.3354
9462,0.005
9463,4.2844
9464,0.7617
9465,0.005
9466,0.3435
9468,0.1866
9469,0.564
9474,0.011
9475,0.1974
9476,0.124
9478,20.8608
9483,0.26
9489,0.2221
9490,0.1954
9495,11.7182
9503,3.981
9506,7.4878
9507,0.1484
9512,0.2302
9525,0.208
9526,0.492
9530,1.8643
9540,0.738
9541,0.403
9543,0.0983
9544,0.0173
9545,0.0997
9546,0.026
9547,0.011
9548,0.0971
9549,0.042
9550,0.0395
9554,38.31
9561,31.9467
9567,0.0157
9568,0.0561
9569,0.0139
9570,0.0906
9571,0.015
9572,0.0145
9573,4.9188
9574,34.1
9575,16.2401
9576,13.8923
9577,0.0054
9578,30.5278
9579,7.163
9580,9.7529
9582,2.0899
9583,0.3027
9584,0.005
9585,0.12
9586,0.7658
9588,0.6619
9589,0.6854
9590,0.6776
9591,0.658
9592,0.6704
9593,0.6653
9594,0.674
9595,0.6562
9601,1.7157
9604,19.0897
9605,0.3382
9615,14.9187
9616,0.0308
9617,0.046
9618,0.0125
9619,0.0125
9620,0.025
9621,0.022
9622,0.0071
9624,0.005
9625,13.306
9627,48.7428
9628,47.3397
9629,0.5
9630,0.5
9631,8.255
9635,24.9991
9636,22.8985
9641,5.889
9642,0.013
9647,9.07
9648,0.168
9649,0.1544
9650,0.0843
9651,0.1148
9652,0.2937
9653,0.0646
9654,0.119
9655,0.0681
9656,0.0482
9657,0.0894
9663,0.0104
9664,0.0145
9665,0.0035
9666,0.0228
9667,0.0473
9668,0.0093
9669,0.005
9670,0.004
9671,0.005
9672,0.016
9673,0.022
9674,0.012
9675,0.012
9676,0.0034
9677,0.0173
9678,0.0124
9679,0.005
9680,0.0008
9681,0.0086
9682,0.02
9683,0.005
9684,0.0037
9685,0.1127
9686,0.0281
9687,0.0098
9688,0.0038
9689,0.0349
9690,0.0349
9691,0.0189
9692,0.0191
9693,0.005
9694,0.125
9695,0.036
9696,0.0327
9697,0.0138
9698,0.0337
9699,0.0545
9700,0.1104
9701,0.0188
9702,0.0873
9703,0.0472
9704,0.0126
9705,0.125
9706,0.079
9707,0.0706
9708,0.0912
9709,0.011
9710,0.0117
9711,0.1447
9712,0.0061
9713,0.057
9714,0.0234
9715,0.015
9716,0.028
9717,0.0125
9718,0.0025
9719,0.109
9720,0.016
9721,0.0996
9722,0.0624
9723,0.0728
9724,0.0352
9725,0.0471
9726,0.0179
9727,0.4535
9728,0.012
9729,0.005
9730,0.018
9731,0.0048
9735,15.241
9736,42.743
9784,0.0459
9785,8.6196
9787,2.29
9788,0.0021
9789,0.0035
9794,0.0354
9795,0.0128
9797,0.0683
9798,0.068
9799,0.0153
9800,0.067
9801,4.5572
9802,13.6572
9807,0.0547
9815,0.0476
9816,0.0284
9817,0.0051
