NORAD_CAT_ID,RCS,SOURCE
32979,0.032,4
32980,0.029,2
32981,0.08,1
32982,0.57,17
32983,0.032,3
32984,0.013,8
32985,0.013,3
32986,0.25,3
32987,0.032,7
32988,0.012,5
32989,0.06,5
32990,0.002,1
32991,0.008,3
32992,0.014,8
32993,0.2,2
32994,0.31,2
32995,0.021,2
32996,0.06,2
32998,0.16,7
32999,0.31,11
33051,22.5,4
33053,5.22,52
33055,25.9,21
33056,24.4,3
33057,22.2,31
33058,17.9,38
33059,20,3
33060,1.14,29
33061,1.15,31
33062,0.73,25
33063,1.09,24
33064,1,23
33065,1.24,33
33066,6.68,48
33105,2.94,35
33106,10.5,21
33108,12.1,2
33111,2.52,3
33113,0.59,20
33153,12.7,3
33154,51,4
33155,18.8,42
33156,21.3,29
33207,17.8,19
33208,18.6,31
33272,20.5,36
33274,7.88,4
33275,20,9
33276,24.5,24
33277,15.7,35
33278,15.2,4
33279,6.34,48
33280,8.2,45
33312,0.42,11
33313,0.4,15
33314,0.4,13
33315,0.37,9
33316,0.4,11
33318,4.91,39
33319,6.1,61
33320,1.47,31
33321,1.38,24
33323,4.23,51
33331,5.28,50
33373,14.6,2
33374,5.2,45
33375,8.41,25
33376,15.9,6
33377,20,25
33378,4.11,14
33379,3.99,20
33380,3.16,12
33383,6.32,5
33384,0.54,19
33385,0.53,13
33393,3.39,46
33395,0.08,7
33396,2.87,35
33397,5.18,42
33398,7.78,58
33406,9.84,30
33407,0.01,1
33408,1.42,32
33409,2.23,33
33410,4.47,56
33411,5.81,50
33412,4.06,51
33414,13.9,7
33415,11.9,37
33433,0.74,14
33434,0.56,19
33436,10.2,2
33437,6.15,49
33438,7.87,31
33446,3.25,42
33450,4.41,28
33453,9.47,4
33454,6.12,52
33455,8.8,40
33458,0.16,1
33459,6.32,3
33460,12.6,3
33461,14.1,34
33462,25.2,34
33463,15.8,8
33464,14.5,33
33465,0.96,2
33466,3.16,12
33467,3.17,13
33468,4.45,12
33471,6.31,8
33472,0.64,14
33473,0.57,14
33492,4.8,44
33493,0.1,9
33494,0.28,13
33495,0.21,10
33496,0.31,14
33497,0.62,20
33498,0.11,12
33499,0.09,10
33500,15.7,36
33502,0.049,15
33503,0.012,18
33504,4.14,51
33505,4.12,52
33508,0.03,12
33509,1.21,1
33510,0.14,1
33511,0.24,1
33512,0.17,1
33513,0.16,1
33514,0.012,8
33515,0.01,3
33516,0.012,3
33517,0.013,6
33518,0.015,3
33519,1.59,1
33520,0.16,1
33521,0.42,1
33522,0.032,8
33523,0.17,2
33524,0.12,6
33525,0.036,6
33526,0.008,6
33527,0.02,3
33528,0.008,5
33529,0.32,4
33530,0.23,4
33531,0.04,5
33532,0.019,6
33533,0.22,9
33534,0.37,19
33535,0.2,9
33536,0.042,9
33537,0.21,9
33538,0.021,8
33539,0.035,11
33540,0.19,16
33541,0.22,10
33542,0.27,6
33543,0.57,16
33544,0.23,11
33545,0.12,12
33546,0.01,8
33547,0.35,11
33548,0.2,15
33549,0.038,12
33550,0.04,4
33551,0.13,8
33553,0.013,3
33554,0.13,8
33555,0.01,6
33556,0.4,16
33557,0.16,11
33558,0.13,13
33559,0.012,5
33560,0.22,14
33561,0.34,16
33562,0.14,11
33563,0.12,12
33564,0.14,2
33565,0.032,4
33566,0.06,5
33567,0.1,13
33568,0.16,6
33569,0.09,10
33570,0.045,15
33571,0.1,8
33572,0.036,18
33573,0.028,10
33574,0.08,10
33575,0.032,3
33576,0.014,5
33577,0.15,2
33578,0.16,10
33579,0.2,14
33580,0.11,12
33581,0.06,8
33582,0.013,4
33583,0.04,4
33584,0.38,18
33585,0.014,3
33586,0.016,5
33587,0.015,3
33588,0.1,11
33589,0.05,10
33590,0.05,13
33591,5.32,47
33595,28.3,23
33596,23,1
33597,4.94,41
33598,2.22,5
33599,0.009,6
33600,0.007,5
33601,0.006,8
33603,0.007,9
33605,0.009,1
33612,0.008,4
33613,0.01,7
33614,0.01,3
33617,0.007,4
33618,0.009,4
33619,0.005,1
33621,0.015,6
33622,0.013,7
33623,0.011,5
33624,0.014,5
33628,0.005,4
33629,0.013,5
33630,0.006,5
33632,0.005,2
33633,0.004,4
33636,0.013,8
33637,0.009,6
33638,0.008,6
33639,0.012,7
33640,0.005,2
33641,0.004,3
33642,0.014,5
33643,0.008,3
33644,0.013,4
33645,0.002,1
33646,0.018,5
33647,0.015,8
33648,0.014,4
33649,0.015,5
33650,0.005,3
33651,0.009,7
33655,0.011,4
33656,0.016,5
33658,0.01,3
33660,0.012,12
33661,0.007,10
33663,0.009,5
33664,0.005,8
33665,0.014,7
33666,0.012,5
33668,0.009,4
33671,0.009,3
33673,0.004,1
33674,0.005,2
33675,0.013,4
33676,0.013,3
33677,0.012,3
33678,0.01,4
33679,0.009,2
33680,0.016,8
33681,0.004,5
33682,0.007,6
33683,0.005,6
33684,0.009,4
33686,0.013,4
33687,0.012,4
33688,0.007,5
33689,0.015,5
33690,0.006,8
33691,0.004,4
33692,0.015,6
33693,0.008,8
33697,0.013,5
33698,0.008,6
33699,0.016,4
33700,0.011,5
33701,0.007,11
33706,0.008,4
33707,0.01,6
33708,0.01,5
33709,0.01,4
33710,0.01,5
33711,0.005,8
33713,0.012,3
33714,0.012,5
33716,0.009,4
33718,0.012,8
33719,0.007,9
33720,0.016,9
33721,0.009,3
33722,0.008,6
33723,0.01,4
33724,0.013,6
33726,0.013,6
33727,0.01,3
33728,0.006,6
33730,0.011,7
33731,0.007,9
33733,0.006,5
33734,0.006,7
33735,0.006,4
33736,0.005,2
33737,0.02,17
33738,0.005,4
33739,0.004,7
33740,0.013,2
33741,0.006,7
33745,0.005,8
33747,0.004,3
33748,0.002,1
33749,39.8,9
33750,31.4,4
33751,0.63,15
33752,0.5,13
33753,14.2,37
33754,21.8,27
33757,0.15,6
33758,0.08,5
33759,0.07,10
33760,0.1,12
33761,0.049,14
33762,0.07,11
33763,0.045,14
33764,0.26,14
33765,0.11,8
33766,0.31,18
33768,0.5,28
33770,0.09,7
33772,0.15,15
33773,0.54,26
33775,0.17,12
33776,0.56,23
33777,0.56,24
33779,0.038,16
33782,0.034,21
33784,0.16,10
33785,0.1,11
33789,0.12,17
33791,0.2,15
33792,0.16,13
33793,0.031,16
33795,0.08,12
33796,0.12,14
33797,0.1,10
33798,0.047,16
33799,0.033,15
33804,0.035,16
33805,0.11,9
33806,0.09,9
33811,0.18,13
33812,0.031,19
33813,0.02,11
33815,0.044,18
33816,0.08,12
33817,0.035,19
33818,0.06,10
33819,0.1,14
33821,0.06,13
33822,0.037,16
33823,0.04,32
33824,0.1,9
33825,0.05,9
33826,0.13,16
33828,0.11,12
33830,0.14,9
33832,0.03,7
33834,0.03,17
33835,0.026,13
33836,0.034,21
33837,0.034,9
33838,0.09,9
33839,0.029,38
33841,0.06,5
33842,0.06,10
33843,0.21,11
33844,0.05,14
33845,0.09,10
33848,0.1,12
33849,0.049,15
33850,0.38,16
33853,0.034,21
33854,0.07,12
33855,0.021,17
33858,0.08,13
33859,0.07,13
33860,0.046,17
33862,0.15,13
33864,0.048,20
33865,0.036,9
33866,0.08,15
33867,0.12,10
33869,0.08,7
33870,0.05,7
33872,0.039,15
33873,0.12,11
33874,0.11,10
33875,0.11,14
33876,0.06,10
33878,0.043,15
33879,0.05,9
33881,0.043,22
33884,0.08,16
33886,0.79,27
33887,0.07,10
33888,0.05,10
33889,0.021,10
33890,0.031,11
33892,0.035,20
33893,0.047,15
33894,0.046,16
33896,0.027,12
33899,0.033,15
33900,0.09,8
33901,0.07,5
33905,0.025,13
33906,0.05,5
33907,0.032,17
33908,0.043,26
33909,0.038,15
33911,0.015,13
33912,0.04,24
33913,0.06,6
33914,0.23,26
33915,0.044,21
33916,0.12,9
33917,0.11,20
33918,0.038,16
33919,0.027,18
33920,0.026,12
33921,0.019,17
33922,0.04,21
33924,0.16,16
33928,0.036,23
33929,0.025,9
33930,0.08,11
33931,0.11,11
33932,0.1,11
33933,0.032,16
33934,0.12,11
33935,0.07,10
33936,0.09,12
33938,0.06,9
33939,0.039,28
33940,0.019,15
33941,0.046,17
33942,0.19,6
33944,0.06,7
33945,0.11,10
33948,0.032,18
33950,0.029,11
33952,0.008,16
33953,0.025,14
33954,0.032,15
33955,0.09,7
33956,0.049,16
33959,0.09,15
33960,0.042,15
33961,0.034,18
33962,0.029,11
33964,0.015,19
33965,0.07,10
33966,0.1,13
33967,0.09,10
33971,0.09,10
33972,0.01,11
33973,0.05,15
33975,0.043,12
33980,0.07,15
33981,0.09,14
33982,0.037,15
33983,0.07,9
33984,0.07,8
33986,0.036,13
33989,0.043,27
33990,0.17,9
33992,0.05,11
33993,0.021,16
33994,0.09,12
33995,0.048,16
33996,0.016,12
33999,0.049,10
34000,0.014,21
34001,0.04,30
34003,0.019,10
34004,0.07,5
34005,0.07,8
34006,0.026,16
34007,0.02,17
34008,0.08,9
34009,0.07,13
34010,0.039,15
34011,0.039,14
34012,0.025,12
34013,0.019,14
34014,0.039,11
34015,0.1,10
34017,0.013,14
34018,0.038,21
34019,0.029,13
34020,0.06,9
34021,0.025,14
34022,0.049,17
34023,0.03,13
34024,0.09,6
34026,0.038,17
34028,0.08,7
34029,0.033,15
34030,0.03,9
34031,0.02,15
34032,0.034,14
34033,0.027,14
34035,0.016,10
34036,0.017,11
34037,0.05,11
34038,0.024,9
34040,0.07,13
34042,0.047,13
34045,0.11,14
34046,0.031,13
34050,0.036,22
34051,0.027,13
34053,0.06,10
34054,0.029,15
34055,0.046,19
34056,0.06,6
34057,0.09,10
34058,0.12,16
34059,0.044,25
34061,0.026,18
34062,0.041,17
34064,0.024,21
34065,0.042,12
34066,0.042,21
34069,0.032,22
34070,0.018,18
34071,0.38,11
34076,0.039,24
34077,0.09,10
34079,0.049,18
34081,0.034,18
34082,0.05,11
34086,0.019,9
34088,0.12,7
34090,0.031,16
34091,0.036,15
34093,0.019,13
34095,0.047,10
34097,0.035,17
34098,0.06,5
34099,0.027,10
34101,0.028,13
34102,0.05,10
34103,0.06,8
34104,0.046,11
34105,0.049,20
34106,0.06,9
34107,0.07,9
34111,17.6,4
34112,14,21
34114,0.027,12
34115,0.021,18
34116,0.046,23
34117,0.042,16
34118,0.03,14
34119,0.023,18
34120,0.08,13
34121,0.09,6
34122,0.026,23
34123,0.018,14
34124,0.019,20
34126,0.018,11
34127,0.033,16
34128,0.027,14
34129,0.05,8
34130,0.07,9
34131,0.018,11
34136,0.043,17
34139,0.032,12
34141,0.03,14
34142,0.035,13
34143,0.06,6
34145,0.018,14
34146,0.044,23
34147,0.027,14
34148,0.048,10
34150,0.022,21
34155,0.03,15
34159,0.06,10
34160,0.07,11
34163,0.18,4
34164,0.013,5
34165,0.023,12
34166,0.006,4
34167,0.03,14
34168,0.03,4
34169,0.014,12
34170,0.045,20
34171,0.05,6
34172,0.025,7
34173,0.035,11
34174,0.002,1
34177,0.002,1
34178,0.21,13
34179,0.05,14
34180,0.28,13
34181,0.06,11
34183,0.11,7
34184,0.32,9
34185,0.017,7
34186,0.36,12
34187,0.049,10
34189,0.036,16
34190,0.13,19
34191,0.027,18
34192,0.22,8
34193,0.26,10
34194,0.1,9
34195,0.015,9
34196,0.06,5
34197,0.37,10
34198,0.58,18
34199,0.22,13
34201,0.07,2
34202,0.06,3
34204,0.011,3
34205,0.015,1
34207,0.008,4
34208,0.011,6
34209,0.01,5
34211,0.016,6
34213,0.013,4
34214,0.016,6
34215,0.007,1
34217,0.004,2
34220,0.004,2
34221,0.016,1
34223,0.019,4
34224,0.06,4
34226,0.042,23
34227,0.041,20
34228,0.036,9
34229,0.05,5
34230,0.027,18
34231,0.045,11
34232,0.012,2
34233,0.018,11
34234,0.013,11
34235,0.017,17
34236,0.005,7
34237,0.024,11
34238,0.019,11
34239,0.049,8
34241,0.047,17
34242,0.038,12
34243,0.031,19
34244,0.026,11
34245,0.039,7
34246,0.05,8
34247,0.046,15
34248,0.047,15
34250,0.08,11
34252,0.021,14
34254,0.034,24
34255,0.016,10
34256,0.009,8
34257,0.025,8
34258,0.036,16
34259,0.22,11
34260,0.06,4
34261,0.038,20
34262,0.03,9
34263,0.049,14
34264,10.4,6
34265,3.16,6
34270,0.08,8
34271,0.009,9
34273,0.016,13
34274,0.022,11
34275,0.05,9
34276,0.01,8
34277,0.013,11
34292,0.029,19
34293,0.046,10
34294,0.1,8
34295,0.036,11
34297,0.05,13
34298,0.028,14
34299,0.042,12
34300,0.025,13
34301,0.027,8
34302,0.019,15
34303,0.045,19
34304,0.028,12
34307,0.016,13
34308,0.05,10
34313,0.06,10
34314,0.023,17
34315,0.035,26
34316,0.021,12
34317,0.027,20
34319,0.023,12
34321,0.05,9
34323,0.033,17
34325,0.031,16
34327,0.044,20
34330,0.047,17
34331,0.031,14
34333,0.035,12
34337,0.021,12
34340,0.06,9
34342,0.049,11
34343,0.1,11
34344,0.018,15
34346,0.023,24
34350,0.06,10
34351,0.04,18
34354,0.014,8
34358,0.016,11
34359,0.021,13
34361,0.039,14
34363,0.047,21
34366,0.041,16
34367,0.05,8
34368,0.039,10
34375,0.029,14
34376,0.022,17
34378,0.041,15
34382,11.6,20
34383,0.03,14
34386,0.034,12
34387,0.028,11
34388,0.03,24
34389,0.042,13
34390,0.036,25
34395,0.034,13
34396,0.026,13
34397,0.021,12
34398,0.03,14
34400,0.021,15
34401,0.033,14
34409,0.007,7
34410,0.01,10
34411,0.021,14
34412,0.027,14
34413,0.014,19
34420,0.019,11
34422,0.008,8
34424,0.023,16
34425,0.047,19
34426,0.05,10
34427,0.014,8
34428,0.036,10
34429,0.039,18
34430,0.026,15
34431,0.032,10
34432,0.032,14
34433,0.032,19
34434,0.014,13
34439,0.044,12
34442,0.023,12
34445,0.018,12
34446,0.013,6
34447,0.038,19
34448,0.043,14
34449,0.032,12
34451,0.032,10
34452,0.019,16
34453,0.021,12
34454,0.043,21
34456,0.007,10
34457,0.034,13
34458,0.014,21
34459,0.025,19
34464,0.022,13
34465,0.028,11
34468,0.022,17
34469,0.034,13
34472,0.02,11
34473,0.016,17
34474,0.026,20
34476,0.039,31
34477,0.019,16
34478,0.018,13
34481,0.019,11
34482,0.032,11
34486,0.026,19
34487,0.009,10
34488,0.014,20
34489,0.014,20
34490,0.042,17
34492,0.006,11
34493,0.014,14
34496,0.017,4
34497,0.006,9
34503,0.027,22
34508,0.05,9
34511,0.036,18
34517,0.045,18
34518,0.037,11
34520,0.05,7
34521,0.043,21
34522,0.036,14
34524,0.038,10
34525,0.023,12
34526,0.034,17
34529,0.043,18
34532,0.026,19
34535,0.032,16
34538,0.018,17
34540,0.028,16
34542,0.032,25
34544,0.009,10
34545,0.044,13
34546,0.016,13
34547,0.007,10
34550,0.009,9
34552,0.022,14
34553,0.014,15
34554,0.015,9
34555,0.038,12
34556,0.027,18
34560,0.031,11
34561,0.028,9
34563,0.009,10
34564,0.014,12
34567,0.049,16
34569,0.019,22
34570,0.003,2
34571,0.017,21
34572,0.013,5
34574,0.021,11
34576,0.014,13
34577,0.034,18
34579,0.022,18
34582,0.031,18
34585,0.034,24
34588,0.047,18
34589,0.011,18
34590,0.008,15
34593,0.015,13
34609,0.004,12
34610,0.005,4
34611,0.015,10
34613,0.009,5
34614,0.018,13
34615,0.009,13
34616,0.024,17
34619,0.007,5
34620,0.011,7
34622,0.004,4
34624,0.01,7
34626,0.027,21
34629,0.004,5
34631,0.012,11
34634,0.011,12
34635,0.014,20
34637,0.033,15
34638,0.027,11
34639,0.01,9
34641,0.008,10
34642,0.009,10
34643,0.036,11
34648,0.009,15
34651,0.008,9
34652,0.014,6
34657,0.014,17
34661,1.78,3
34667,0.14,6
34671,0.006,9
34672,0.012,5
34674,0.011,4
34675,0.014,3
34678,0.019,14
34679,0.02,8
34680,0.006,7
34681,0.028,9
34682,0.016,12
34683,0.024,13
34685,0.014,16
34687,0.004,5
34689,0.019,13
34690,0.012,7
34693,0.01,14
34696,0.008,11
34702,0.013,18
34705,0.002,1
34706,0.005,4
34709,0.012,13
34710,20,3
34711,9.31,11
34712,6.2,55
34713,5.66,2
34714,11.2,38
34721,0.008,10
34722,0.01,8
34723,0.004,3
34724,0.01,6
34725,0.017,11
34726,0.019,4
34728,0.016,16
34729,0.012,10
34732,0.004,1
34735,0.007,15
34736,0.05,13
34737,0.022,8
34738,0.015,7
34739,0.005,9
34741,0.012,10
34742,0.017,15
34744,0.015,16
34745,0.026,9
34746,0.016,17
34747,0.004,1
34750,0.023,15
34751,0.007,9
34752,0.008,3
34754,0.02,15
34755,0.005,9
34756,0.007,6
34758,0.008,5
34759,0.008,12
34760,0.012,7
34761,0.011,2
34763,0.015,10
34764,0.004,6
34765,0.005,8
34773,0.01,7
34774,0.027,20
34775,0.007,7
34779,1.26,9
34780,13.5,44
34784,0.004,3
34787,0.005,3
34788,0.002,1
34789,0.015,21
34790,0.02,15
34791,0.01,15
34792,0.011,21
34793,0.02,21
34796,0.011,11
34797,0.017,7
34801,0.045,3
34807,1.41,42
34810,14.9,3
34811,15.8,6
34813,0.014,14
34814,0.002,1
34815,0.016,15
34816,0.009,8
34818,0.004,3
34819,0.005,3
34822,0.008,9
34823,0.008,10
34825,0.017,12
34827,0.008,10
34833,0.013,16
34837,7.94,3
34839,3.49,56
34845,0.008,1
34846,0.021,14
34847,0.015,6
34850,0.009,10
34852,0.015,9
34853,0.014,8
34854,0.01,7
34856,0.014,18
34857,0.019,12
34859,0.01,13
34860,0.012,16
34861,0.007,7
34868,0.014,2
34869,0.004,8
34870,0.016,3
34873,0.007,7
34874,0.014,6
34875,0.004,4
34877,0.007,3
34878,0.013,6
34879,0.009,7
34882,0.013,2
34883,0.014,11
34884,0.031,18
34885,0.048,14
34886,0.011,6
34889,0.007,12
34890,0.006,10
34893,0.01,4
34896,0.019,4
34897,0.014,9
34898,0.005,11
34899,0.01,13
34907,0.007,4
34908,0.011,5
34909,0.011,5
34910,0.004,6
34911,0.005,5
34912,0.002,1
34913,0.009,4
34914,0.013,4
34916,0.014,9
34918,0.019,4
34920,0.013,4
34922,0.012,8
34924,0.015,11
34926,0.012,11
34928,0.009,6
34941,10,11
34942,1.71,8
34944,0.014,8
34946,0.014,2
34948,0.009,3
34949,0.016,5
34951,0.016,3
34953,0.012,3
34954,0.024,3
34955,0.011,7
34958,0.017,3
34962,0.008,5
34963,0.01,6
34964,0.014,4
34965,0.01,6
34966,0.012,6
34967,0.012,9
34968,0.009,5
34969,0.013,5
34970,0.015,5
34971,0.01,5
34972,0.008,10
34976,0.009,4
34977,0.013,18
34978,0.017,18
34979,0.008,7
34983,0.013,6
34985,0.011,9
34986,0.016,16
34987,0.038,12
34989,0.049,17
34990,0.007,6
34991,0.016,7
34993,0.012,11
34995,0.016,10
34997,0.01,8
34998,0.009,6
35000,0.008,12
35008,17.9,34
35009,12.6,30
35012,0.007,3
35014,0.011,6
35015,0.007,7
35016,0.013,6
35018,0.002,1
35019,0.006,6
35020,0.012,14
35022,0.008,8
35023,0.016,17
35025,0.014,8
35026,0.008,3
35028,0.009,6
35031,0.009,4
35032,0.014,5
35033,0.008,7
35034,0.012,7
35036,0.08,1
35037,0.009,7
35038,0.01,10
35039,0.013,5
35042,0.013,9
35045,0.016,8
35049,0.008,13
35050,0.009,9
35051,0.016,5
35052,0.024,1
35054,0.01,3
35056,0.06,3
35058,0.008,9
35059,0.014,14
35060,0.006,6
35061,0.008,3
35062,0.013,4
35065,0.013,4
35066,0.008,4
35067,0.012,3
35069,0.009,5
35071,0.013,8
35072,0.011,8
35073,0.011,6
35076,0.007,9
35077,0.009,6
35078,0.009,6
35079,0.019,2
35080,0.008,5
35081,0.002,1
35082,0.12,1
35084,0.09,1
35085,0.85,1
35086,0.012,5
35087,0.007,1
35088,0.009,4
35089,0.008,1
35090,0.009,3
35091,0.007,4
35092,0.011,5
35093,0.01,5
35094,0.01,5
35095,0.012,5
35096,0.01,2
35097,0.007,5
35099,0.011,3
35102,0.009,5
35104,0.013,4
35105,0.005,6
35108,0.009,3
35109,0.01,4
35110,0.007,3
35111,0.01,3
35114,0.004,4
35116,0.009,8
35117,0.012,4
35118,0.008,4
35119,0.009,8
35120,0.013,4
35121,0.004,1
35122,0.012,4
35125,0.01,8
35128,0.013,6
35129,0.009,4
35130,0.012,8
35134,0.013,6
35135,0.011,5
35136,0.009,5
35137,0.013,6
35139,0.014,4
35140,0.013,5
35141,0.012,7
35142,0.011,3
35144,0.008,4
35145,0.01,7
35146,0.01,7
35147,0.007,4
35148,0.012,8
35150,0.007,3
35152,0.009,2
35153,0.012,5
35154,0.011,6
35155,0.012,5
35156,0.013,5
35159,0.006,6
35160,0.009,6
35161,0.008,1
35162,0.007,5
35163,0.009,4
35164,0.009,4
35165,0.002,1
35167,0.009,5
35168,0.012,10
35169,0.008,3
35170,0.01,6
35171,0.01,3
35172,0.003,2
35173,0.012,7
35174,0.01,2
35175,0.005,3
35176,0.013,5
35177,0.008,5
35180,0.016,6
35183,0.012,7
35185,0.011,5
35186,0.01,11
35187,0.008,2
35189,0.012,9
35190,0.014,6
35191,0.013,7
35192,0.012,3
35194,0.009,3
35195,0.016,11
35196,0.01,6
35199,0.012,3
35200,0.006,9
35201,0.012,6
35202,0.007,6
35203,0.013,9
35204,0.005,8
35205,0.005,4
35207,0.008,2
35208,0.014,8
35210,0.008,7
35211,0.009,2
35213,0.006,4
35214,0.01,5
35215,0.009,2
35217,0.013,4
35219,0.015,5
35220,0.004,4
35221,0.002,1
35223,0.002,1
35225,0.012,5
35226,0.004,4
35227,0.014,8
35229,0.013,9
35230,0.009,10
35231,0.008,10
35233,0.006,9
35234,0.007,6
35235,0.013,4
35236,0.014,6
35237,0.005,2
35239,0.004,3
35240,0.007,4
35241,0.005,6
35242,0.007,4
35243,0.008,2
35244,0.011,3
35245,0.002,1
35247,0.014,4
35248,0.018,4
35249,0.016,3
35251,0.016,4
35253,0.014,6
35254,0.009,4
35255,0.016,3
35256,0.012,8
35257,0.014,10
35258,0.016,17
35259,0.023,11
35260,0.02,14
35261,0.007,5
35262,0.018,10
35268,0.005,5
35270,0.017,3
35271,0.02,7
35272,0.022,4
35273,0.018,4
35275,0.019,1
35278,0.008,9
35279,0.014,8
35280,0.016,5
35281,0.018,12
35282,0.009,8
35283,0.007,11
35284,0.009,4
35285,0.01,5
35287,0.005,8
35290,0.008,3
35291,0.011,4
35292,0.009,4
35293,0.015,3
35296,0.01,4
35297,0.017,7
35299,0.002,1
35302,0.005,3
35304,0.006,3
35307,0.06,2
35310,0.041,4
35314,0.033,16
35319,0.022,1
35320,0.011,6
35322,0.015,5
35323,0.01,7
35324,0.004,1
35325,0.012,4
35326,0.009,6
35327,0.008,5
35329,0.013,9
35331,0.005,1
35332,0.013,9
35335,0.002,1
35338,0.008,1
35339,0.007,1
35341,0.013,6
35342,0.009,5
35344,0.004,2
35345,0.004,1
35346,0.013,6
35348,0.014,8
35349,0.005,6
35350,0.007,4
35351,0.013,4
35354,0.008,3
35356,0.008,4
35359,0.013,3
35360,0.014,10
35362,28.8,12
35363,5.02,11
35364,0.009,7
35365,0.007,7
35366,0.011,8
35367,0.007,6
35368,0.018,6
35369,0.015,12
35370,0.014,5
35371,0.012,6
35372,0.012,6
35373,0.009,5
35374,0.009,11
35375,0.021,13
35376,0.019,1
35379,0.008,2
35380,0.01,6
35381,0.019,2
35382,0.018,5
35383,0.021,4
35384,0.006,3
35387,0.01,11
35391,0.006,14
35392,0.011,7
35393,0.007,6
35397,0.019,4
35398,0.018,4
35399,0.018,4
35401,0.013,4
35403,0.009,2
35404,0.016,4
35405,0.019,1
35406,0.008,7
35407,0.01,5
35408,0.029,19
35413,0.011,1
35414,0.07,11
35416,0.4,27
35417,0.09,7
35418,0.024,9
35419,0.002,1
35420,0.018,7
35422,0.011,10
35423,0.015,9
35424,0.011,10
35426,0.011,2
35427,0.007,3
35428,0.005,7
35429,0.005,2
35430,0.012,6
35431,0.013,4
35433,0.011,10
35434,0.013,9
35435,0.014,7
35439,0.007,7
35440,0.011,7
35441,0.013,3
35442,0.016,3
35443,0.01,4
35444,0.009,4
35445,0.007,8
35446,0.009,4
35448,0.013,6
35449,0.007,3
35451,0.004,2
35453,0.011,8
35456,0.012,8
35459,0.009,6
35460,0.005,3
35461,0.011,5
35462,0.014,7
35464,0.008,6
35465,0.008,10
35467,0.015,5
35468,0.012,3
35469,0.008,6
35474,0.006,10
35475,0.024,3
35476,0.017,12
35477,0.009,6
35478,0.008,3
35479,0.007,7
35480,0.013,11
35483,0.01,4
35484,0.009,5
35487,0.002,1
35488,0.006,11
35491,8.43,14
35492,40.4,32
35493,8.91,4
35494,8.47,41
35495,6.43,51
35496,17.3,4
35498,0.81,18
35499,1.47,24
35500,0.86,23
35501,5.69,57
35502,0.007,4
35503,0.035,3
35504,0.07,2
35505,0.08,6
35506,0.004,3
35507,0.05,10
35509,0.004,5
35511,0.13,7
35512,0.4,4
35513,0.4,5
35514,0.02,1
35515,0.041,9
35516,0.013,9
35517,0.014,3
35518,0.004,1
35519,0.004,4
35520,0.012,5
35521,0.009,6
35522,0.004,4
35523,0.005,4
35524,0.006,6
35525,0.011,9
35526,0.005,1
35527,0.005,2
35528,0.009,8
35529,0.015,1
35530,0.014,9
35531,0.004,2
35532,0.009,4
35533,0.014,5
35534,0.008,3
35535,0.01,4
35536,0.012,6
35537,0.008,1
35538,0.029,10
35539,0.08,2
35540,0.048,19
35541,0.009,3
35542,0.013,6
35543,0.021,14
35544,0.014,10
35545,0.036,18
35546,0.05,6
35547,0.09,10
